,r1,r2,r3,r4,r5,r6,r7,r8,f1,f2,f3,f4,f5,f6,f7,f8,label
135,3.599156,22.560123,-6.350971,-9.162697,-4.4472284,7.332853,-9.951463,-2.3836472,8.136004,25.527412,-9.336401,-3.7214754,-10.034314,0.8823821,-8.861356,-6.6925745,1
136,3.9504418,22.884281,-5.008001,-8.728006,-4.941397,7.979647,-10.235206,-4.5595155,5.247425,16.329071,-6.301918,-4.531958,-6.362775,2.798517,-5.0409126,-5.098947,1
137,5.878823,24.554926,-5.9538236,-9.999994,-5.9919567,8.442641,-11.687274,-5.320159,6.1786194,18.842436,-7.5176287,-4.5677147,-7.2521324,1.2481248,-5.760181,-4.6887584,1
138,4.5092545,21.376394,-5.598132,-8.666319,-4.335405,6.440779,-10.152579,-3.4835436,4.6736436,14.888605,-6.1127324,-3.90742,-6.025633,2.4782531,-3.4629524,-4.875114,1
139,5.318949,21.77016,-6.658869,-9.30664,-4.7691894,5.3956623,-9.636086,-3.3070214,3.9457085,14.002648,-5.2868867,-5.3700085,-5.9684653,4.905917,-5.042571,-4.5020027,1
140,4.985245,19.572826,-4.485297,-8.907044,-4.0252767,5.512754,-9.372644,-3.8062317,3.5555146,14.045633,-5.189468,-5.200292,-5.9255414,5.164342,-4.6265054,-5.1781588,1
141,7.005152,20.652832,-4.9667215,-9.410305,-4.4306703,5.908722,-8.505123,-3.968779,3.4887743,12.869687,-4.274823,-4.963263,-4.99708,6.0405474,-5.9144897,-5.321387,1
142,5.255577,18.01501,-4.702461,-6.287537,-2.96882,3.749688,-8.329636,-3.5117378,4.464283,13.0620365,-4.5757203,-4.3953543,-5.256466,5.1141305,-4.8691735,-5.2245417,1
143,5.33607,18.82145,-4.341114,-7.490599,-2.7949798,3.1304567,-7.61196,-3.8355057,5.0792828,11.106388,-4.230763,-3.154542,-4.89692,6.576066,-5.6213865,-5.6807,1
144,6.181019,18.21116,-5.082532,-5.803132,-3.6886806,3.6006234,-8.417474,-3.9637458,5.519061,16.440275,-5.9421096,-2.87953,-6.359896,2.857476,-5.2410865,-4.855988,1
145,7.3039317,20.449465,-5.4622297,-6.727208,-4.4025755,3.7754447,-8.872831,-5.014604,5.5821157,18.7823,-6.0849853,-2.191129,-7.421803,0.76325506,-5.2448096,-5.2602715,1
146,8.787749,22.078697,-7.209621,-5.8594666,-3.3154302,4.823595,-9.80207,-3.4668193,7.007526,20.563766,-7.103518,-2.2075002,-8.075698,0.39744514,-6.392686,-5.6537466,1
147,4.570576,10.218247,-2.8759522,-5.4810915,-2.1689115,3.25646,-4.2570415,-2.2520108,9.255711,16.362946,-5.695323,-1.4201854,-7.2493367,-0.7807614,-5.6163745,-5.742155,1
148,4.584736,10.51301,-2.3424969,-6.211526,-2.1566787,3.6077673,-4.119108,-2.819433,10.14281,17.580355,-6.7725496,-2.21447,-7.5811143,-0.8827212,-5.505444,-5.525031,1
149,4.346078,9.706368,-2.502599,-5.477983,-1.5922616,2.9365225,-3.702296,-2.1562884,12.258742,15.911662,-5.5672526,-2.6950586,-7.129875,-0.17016874,-6.641796,-6.6072054,1
150,5.0651174,10.475339,-2.1758614,-6.827908,-2.2095907,3.4401517,-3.9956772,-3.0764287,11.390542,19.85498,-7.2786427,-1.5262487,-7.7519984,-0.6100814,-7.662014,-6.2918262,1
151,3.7367513,10.934624,-1.7254382,-6.16328,-1.234331,2.3468506,-3.6324537,-2.9843082,9.670078,16.270748,-5.135212,-2.6855497,-6.740046,-0.09753135,-6.8573337,-6.1977973,1
152,4.3518834,11.69695,-2.4905765,-6.5830126,-1.6801662,2.4865353,-4.7677193,-3.8245795,11.29193,20.528065,-7.3422446,-2.383351,-7.838692,-0.53599715,-8.218064,-6.1780305,1
153,4.2230144,11.29205,-1.8627992,-6.0320773,-0.9558266,2.009328,-4.0128236,-3.6793478,10.731536,19.165222,-7.1067185,-2.81925,-7.451736,-0.018566221,-8.472662,-6.1276546,1
154,4.825083,10.365644,-3.1096363,-5.86374,-2.060592,2.8133047,-5.96277,-4.992768,10.81734,19.910856,-7.2476625,-1.9616975,-7.529135,-0.39512473,-8.251887,-6.0813317,1
155,3.7791607,9.133886,-1.8877668,-5.9196763,-1.1676306,1.6596562,-3.2631269,-3.606094,9.9861145,18.63184,-6.830743,-1.9711827,-7.60729,-0.25379506,-7.7947855,-6.0782022,1
156,4.0138497,10.051776,-3.209562,-5.866553,-1.7463735,1.9501853,-5.3114886,-4.286488,9.648713,19.211716,-6.005244,-1.4941821,-7.7284875,-0.13050196,-9.027942,-6.7176857,1
157,3.3846047,9.875441,-2.8246298,-5.824667,-1.3536304,2.0105023,-4.3935995,-3.6244617,10.584448,19.458487,-6.6373115,-2.5428784,-7.859103,-0.20950185,-8.772383,-6.8489776,1
158,4.0150084,8.880156,-3.9343586,-4.2814755,-2.5799165,2.6919029,-4.987512,-3.6545103,10.321136,19.071896,-6.4305625,-1.7964693,-7.479356,-0.30094492,-9.592896,-6.416148,1
159,3.2766426,8.889214,-3.088546,-5.058367,-1.7278941,1.9533151,-4.537947,-3.9275014,9.897216,17.361298,-5.5164623,-1.9926683,-7.2044806,-0.026895396,-8.462102,-6.5828238,1
160,4.413399,8.073162,-3.9929957,-4.0022864,-2.8529763,3.0241501,-4.447064,-4.635404,9.36942,15.519396,-4.8689456,-2.2539437,-6.487276,0.007666991,-7.399526,-6.2680535,1
161,3.4611695,8.143367,-2.7886236,-5.245783,-2.1292748,2.369391,-4.220868,-4.333665,10.482445,16.422335,-5.4411917,-3.1954837,-7.380533,-0.32884628,-7.294148,-6.4188304,1
162,3.4432454,7.964271,-3.6511478,-4.5337443,-2.5399497,2.4414945,-4.9160852,-4.1971583,10.579705,17.965855,-5.8921175,-2.8642144,-7.766703,-0.21443386,-7.505979,-6.70237,1
163,1.9695251,9.139402,-2.4302557,-5.492426,-1.7087137,1.8091666,-5.185182,-4.5334163,12.297352,20.997149,-7.2084036,-3.6138523,-7.777205,-0.23710318,-9.607857,-6.8509293,1
164,3.846062,7.9370427,-2.7815742,-4.255256,-2.8731248,2.8986716,-5.396883,-5.337723,10.776284,18.6757,-6.322934,-3.4535131,-7.1338863,-0.03200279,-7.843591,-6.5523643,1
165,2.2637084,9.740943,-2.2535725,-5.7563934,-2.3920038,2.1293404,-5.9977317,-5.882069,12.697668,21.747007,-8.221953,-3.7314167,-8.006036,-0.24456169,-9.746718,-6.9979053,1
166,2.7971098,9.69677,-2.8464425,-5.213909,-2.8305075,2.5476773,-6.55782,-6.1095524,11.558323,21.151289,-7.7090406,-3.5950036,-6.8235707,0.16495322,-8.164694,-7.010373,1
167,2.7826455,11.296241,-3.0237281,-5.8405437,-3.2591832,2.4769037,-6.43052,-6.9412355,11.479889,20.603638,-7.3129725,-2.972932,-6.1850796,0.06485626,-8.194778,-6.5834465,1
168,3.3316677,9.397843,-2.4551995,-5.4255943,-3.2868824,2.5207834,-5.8384333,-5.9545407,10.463218,20.518787,-7.4350996,-2.7209573,-5.534293,0.6913095,-7.90502,-6.8671284,1
169,2.3907976,9.77315,-2.6516757,-5.43933,-3.4124515,2.6717856,-6.2679806,-6.348102,11.853853,23.295828,-8.162976,-3.2193778,-7.291348,0.16390531,-10.467513,-7.3063035,1
170,2.9674869,8.989602,-2.1610618,-4.0538836,-2.599298,2.293367,-5.441686,-5.822586,10.017809,21.790567,-7.433267,-2.5774405,-7.3973246,0.60457915,-8.737466,-7.271502,1
171,2.4895186,10.367263,-2.0346215,-5.4817257,-2.4083204,2.0347905,-6.1768303,-5.928914,9.708279,21.372587,-8.233381,-2.7515116,-7.459733,-0.2839595,-8.0704565,-7.0475616,1
172,2.7935994,9.827749,-1.3380635,-4.5543723,-2.066717,2.0001688,-5.4313307,-4.909612,9.676849,22.55329,-9.186673,-3.6714907,-7.088244,0.70249677,-7.7283096,-6.771754,1
173,1.9258726,12.016542,-1.1684961,-5.824044,-1.878292,2.109408,-6.5082264,-5.500911,9.823365,20.921125,-8.8405905,-2.5996563,-6.736583,0.7703884,-7.8140874,-6.6565833,1
174,1.605131,9.343861,-0.83136934,-4.8667183,-1.7985696,1.8624898,-4.931803,-4.6872005,10.91734,23.435595,-9.639805,-2.7873218,-6.7418647,0.98945457,-9.154995,-7.448649,1
175,1.2983708,10.568049,-1.0452678,-5.7438917,-1.4132484,1.3216577,-5.405162,-5.0404882,8.0530615,18.327152,-7.523343,-2.2047029,-4.880141,0.9711636,-6.141966,-5.991513,1
176,1.6542106,10.490294,-0.36480153,-5.527789,-1.264382,1.6010915,-4.7527037,-4.705458,9.509826,21.153534,-8.894437,-2.5880387,-4.700789,1.4612957,-7.0352955,-6.416107,1
177,1.3840634,10.909108,-1.1592287,-6.194678,-1.3570688,1.3111826,-5.005192,-4.754664,8.437888,20.155806,-8.999185,-3.200274,-4.0892606,1.8347288,-7.5587134,-6.0458927,1
178,0.72878695,10.529102,0.0055168197,-6.422309,-1.3617253,1.7674335,-5.390922,-5.3299274,8.993082,17.54994,-7.614013,-2.6586165,-3.9901824,2.0777063,-6.3037825,-6.8423624,1
179,1.1991293,10.921753,-0.6888077,-6.4789352,-1.4261117,1.616423,-5.418313,-5.291839,7.733131,19.213541,-7.635528,-1.9303396,-2.7553122,2.1028786,-6.899803,-7.008691,1
180,1.8771777,10.788667,-0.70696527,-6.550197,-2.08214,2.2580185,-5.4412313,-5.4789615,7.9994574,19.318718,-7.5291467,-1.7805432,-3.3601794,1.6328851,-6.986606,-6.542042,1
181,2.5872004,12.817876,-1.0197103,-6.981524,-2.3395755,2.44396,-5.0606737,-5.388977,9.9673605,22.691406,-8.399641,-1.0668348,-4.088602,1.7788807,-9.735119,-7.5451326,1
182,1.990751,11.617023,-0.59454197,-6.953814,-2.1637795,2.5827959,-4.871848,-5.690276,11.347478,20.446104,-7.6513915,-1.7369027,-3.5478733,1.4311111,-8.688952,-7.490696,1
183,2.9815772,13.150141,-1.1486028,-7.3647933,-2.364016,2.6293964,-5.3958664,-5.607004,10.690226,20.254059,-7.241463,-1.1706752,-2.987759,1.8701547,-8.704839,-7.583396,1
184,2.422845,11.153162,-1.1711993,-6.1165094,-2.1006444,2.2373874,-5.170156,-5.244909,12.044631,18.630396,-6.705018,-1.6957562,-5.0545444,0.39960912,-7.67265,-6.9183702,1
185,3.7210693,13.398791,-1.289225,-6.5510364,-2.0603786,3.3071432,-5.5880775,-4.3334804,11.353574,19.220388,-6.3646884,-0.81836355,-4.7988234,0.92111546,-8.301278,-7.579043,1
186,4.0463395,13.296527,-0.77801967,-7.080634,-2.135321,3.7363856,-5.227523,-3.8702981,13.974441,18.883476,-5.444982,-1.5187904,-5.313862,-0.19980161,-8.058445,-7.943342,1
187,5.4048853,16.40826,-2.2012887,-6.434635,-3.0666196,4.2649984,-6.4104314,-5.332788,12.979439,18.339361,-6.1542645,-0.97773045,-4.718965,0.43662858,-7.7079515,-7.260456,1
188,5.294895,16.930897,-1.6662706,-6.548088,-2.9513915,4.688225,-7.104205,-5.8254437,12.455628,19.721077,-7.2760587,-1.8658798,-5.5440183,0.33560425,-8.502257,-7.047981,1
189,4.5448837,16.40196,-2.9156954,-6.8163447,-2.7993124,3.7364433,-7.013722,-5.090067,11.861529,19.020403,-7.0306315,-1.4656403,-5.5450907,0.685657,-8.125129,-6.582851,1
190,4.0186605,15.691409,-2.0971425,-7.299968,-2.38532,3.625997,-6.394561,-5.09691,9.844395,17.89901,-6.7588663,-2.3301513,-6.337112,-0.36770087,-6.361686,-5.7864847,1
191,3.8620002,14.682334,-2.66341,-7.2956715,-2.4583972,2.8953736,-5.5141025,-4.715885,10.539806,20.09483,-7.960923,-2.027256,-6.439271,-0.19285306,-6.0173,-5.622778,1
192,4.447527,14.586835,-2.5347435,-6.8723655,-2.4455771,3.2977781,-5.7083893,-4.4149547,9.885384,19.062618,-6.8536954,-1.6864319,-6.584442,-0.5610803,-5.419593,-5.8946056,1
193,3.951268,12.530004,-1.4842632,-6.0606647,-2.26692,3.154558,-3.920451,-4.5034046,9.366437,16.50519,-5.8164,-1.826408,-6.4387355,0.39736408,-4.3965783,-5.70765,1
194,4.303442,13.518737,-1.3610926,-6.5860157,-2.2671914,3.8382788,-4.62412,-4.3964205,8.471197,18.887413,-7.530288,-2.505976,-7.106441,-0.7088214,-4.4776206,-5.050932,1
195,3.4402838,12.613522,-0.99582833,-6.1795363,-2.3692245,3.5347395,-4.2995424,-3.9886193,9.3766,18.625454,-7.3231378,-2.0005503,-6.363941,-0.11622371,-5.588253,-5.258196,1
196,4.0581975,12.813326,-1.8944374,-6.548546,-2.3205132,3.4632366,-5.187264,-3.6693451,10.544209,20.529747,-7.4412627,-2.5522895,-7.111968,-0.98822993,-7.034751,-5.4170136,1
197,4.558295,11.720138,-1.3513364,-4.896893,-3.1133003,3.8317945,-3.7621005,-4.1430907,8.581602,15.794738,-6.210672,-2.7358027,-6.4954557,-0.3055799,-4.8883457,-4.1369185,1
198,4.5218163,12.145888,-1.9945924,-5.2160163,-2.3907745,3.3311138,-4.5598774,-3.5677266,11.453913,18.617117,-7.0706177,-2.0643446,-7.6038847,-1.4957283,-6.0386734,-5.521674,1
199,3.7794058,9.254383,-2.4698198,-5.573432,-2.3780136,3.2392666,-3.6256604,-2.4326832,10.0001335,18.539637,-7.122016,-1.9759486,-7.4890633,-1.374952,-6.126172,-5.05734,1
200,6.3640323,18.506388,-5.3738394,-7.448043,-4.073882,4.9487042,-7.7089553,-3.3849761,8.292973,15.32244,-5.288907,-3.5690925,-6.3248873,1.1976575,-7.0816975,-5.7984977,1
201,5.2311826,18.174189,-4.963777,-6.6374793,-4.234782,5.352794,-8.394614,-4.64649,9.252305,16.498652,-5.809051,-4.323085,-5.276099,1.4412516,-7.7109118,-5.7901597,1
202,3.481594,16.945395,-5.3371463,-6.11876,-3.71107,3.915728,-7.9320016,-4.306015,8.514795,16.996311,-6.562848,-3.8768623,-4.8363853,1.540717,-8.112629,-5.3710647,1
203,3.5217934,17.449282,-4.476735,-6.067384,-2.5814767,4.2956624,-6.7201724,-3.275173,8.321832,16.446936,-6.263471,-4.2178793,-4.1036873,1.4895205,-8.265952,-4.978,1
204,3.631697,19.001303,-5.098872,-6.584327,-2.143512,4.382144,-7.5964065,-3.1028657,6.7890306,14.170721,-5.3782725,-3.6538239,-5.043856,2.141677,-6.755284,-4.55255,1
205,3.2083366,18.24952,-4.320558,-6.2435656,-2.1516902,3.829792,-5.93762,-2.3710744,7.2516713,13.6175995,-5.594548,-4.2184668,-4.5495133,2.3519137,-6.436853,-4.5139246,1
206,2.8599596,18.599781,-4.9378343,-5.280901,-2.91994,3.9418006,-6.4972625,-3.8897862,6.592166,14.546342,-5.0334563,-3.1943803,-4.3561177,1.6050189,-6.6720734,-5.0179906,1
207,1.7200019,16.860554,-4.907145,-5.7227573,-2.7717206,3.740663,-5.663716,-2.7254446,7.256305,15.805198,-5.9582376,-4.0044866,-5.01463,2.3097632,-7.377417,-5.008363,1
208,1.2648668,16.780066,-4.292209,-5.584633,-2.9385142,4.274035,-5.325793,-3.6613345,5.8714542,11.573048,-3.858552,-3.4814298,-4.350205,3.0475633,-5.6551523,-4.8389134,1
209,0.53956896,15.234983,-3.6936378,-6.476507,-2.3230941,2.6980507,-5.4507008,-3.8208883,5.4856067,12.701743,-4.1423693,-3.5305889,-4.5535254,2.369339,-5.7903275,-4.9858775,1
210,1.1934831,17.849615,-4.4080925,-7.12187,-2.8975441,3.3014636,-6.2610755,-5.30236,4.74886,11.211163,-3.2168934,-2.4151416,-4.373091,2.3455935,-4.682955,-5.467112,1
211,-0.86063707,13.457356,-3.1597822,-6.41449,-2.1024432,2.6150234,-4.5047812,-3.6250534,5.2476053,15.47857,-4.605311,-2.693025,-4.326741,1.8759241,-6.4145646,-5.459062,1
212,2.2317245,16.893023,-2.1498141,-5.4809923,-3.673546,5.1531324,-6.319565,-5.2695026,4.374994,11.054631,-3.4266179,-3.3568063,-4.230079,2.0190203,-3.8636563,-4.5329595,1
213,1.6848507,14.311677,-2.238127,-5.119574,-2.9372647,4.3151593,-5.61107,-3.1650715,5.9695945,14.710158,-4.780555,-2.9917192,-4.4174848,1.7668157,-6.4753904,-4.8942127,1
214,2.6625288,15.777913,-1.4876374,-5.497977,-3.5624259,4.858177,-4.5900054,-5.1716394,5.394177,12.9904585,-3.7322738,-2.9159582,-4.829546,1.7116112,-5.6779113,-5.088612,1
215,2.4117434,13.870967,-0.30070376,-5.6464944,-2.0084436,3.952687,-2.8534265,-2.9146924,5.1545606,12.954361,-3.9223695,-3.4242551,-4.8948855,1.1651042,-5.136109,-4.5694623,1
216,3.8152373,17.8522,-1.344115,-6.639535,-3.2594569,4.5957713,-5.4851246,-5.160547,4.146942,11.84099,-3.7517967,-3.0084345,-4.9696627,1.4574019,-3.9154055,-4.46523,1
217,4.1447716,17.179739,-1.413593,-5.5426903,-3.168966,4.411223,-5.5133457,-5.3861322,5.231417,14.024388,-3.9783006,-2.436001,-5.2807107,1.7823894,-6.029326,-5.1129766,1
218,4.1825166,16.918932,-0.2495502,-6.894413,-2.89894,4.5259647,-4.8957686,-6.1625047,4.979852,14.0785475,-4.27489,-3.9630086,-5.7631326,1.2144672,-4.4398885,-4.736904,1
219,4.2644486,16.773157,0.021457784,-6.0034237,-2.5696478,4.5065365,-5.0653706,-6.1174135,6.4188085,16.095638,-5.5728188,-3.6065593,-6.5960975,1.0962008,-5.5358486,-5.080913,1
220,5.1811805,18.834282,-1.443927,-5.92354,-3.3720596,5.2333703,-6.383875,-6.541179,4.864006,15.651502,-5.477026,-3.5296562,-6.8645387,0.5331437,-3.6068661,-4.9806066,1
221,4.2274127,17.818863,-0.75707084,-6.1292734,-2.9322572,5.097503,-5.4469957,-5.3685594,5.621628,14.590298,-5.1659136,-3.7956502,-5.7065425,1.1435087,-5.021769,-4.434359,1
222,4.6569567,18.627499,-1.4610517,-6.141802,-4.2456126,5.76189,-5.510768,-5.96939,5.6395373,12.241318,-4.555624,-2.9653857,-5.8426404,1.7828938,-4.449311,-5.173682,1
223,3.7782614,17.226841,-1.916405,-5.4937634,-3.5924509,5.00877,-5.6991434,-5.6826725,7.3245583,15.005031,-5.247249,-3.1669066,-6.494578,1.5694982,-6.546922,-5.456396,1
224,5.669183,22.482176,-1.6602167,-7.1911902,-4.1342216,6.3921037,-7.7284727,-7.0955176,7.287168,15.210196,-5.3690047,-3.1856463,-6.8256745,1.694745,-7.0986543,-5.7781205,1
225,4.450315,19.19529,-4.6383195,-4.8323092,-5.3067117,6.0924535,-9.398226,-6.880256,6.7842712,14.319452,-5.001104,-3.3343625,-5.7224054,1.4303604,-6.570988,-4.847091,1
226,5.827463,18.994724,-5.0582495,-6.6400003,-4.6297174,4.917339,-8.068087,-5.0169253,7.5899734,15.372336,-5.626794,-2.8986304,-6.291667,0.7791176,-6.769286,-5.792213,1
227,1.8193765,9.435244,-1.5342411,-4.747634,-1.0640599,2.1628745,-5.4894485,0.66506106,3.3273187,6.4080634,-0.38927752,-1.0384068,-1.8683808,0.53016764,-3.2593753,-3.7027814,1
228,1.5582162,9.8124075,-1.5270827,-4.257538,-0.6533371,2.1924841,-5.481728,-0.02431466,2.9286675,6.463149,-0.8005889,-1.195807,-1.776934,0.83622587,-3.0479686,-3.5962403,1
229,-0.03317506,8.530644,-0.8523316,-4.0153456,-0.20438759,1.3484069,-4.515033,-0.046745,2.6946056,5.7881827,-0.51428765,-1.3222686,-1.6618485,0.6791379,-2.4620132,-3.440441,1
230,1.2152483,10.259716,-0.53498656,-4.9818215,-0.29734078,2.4935167,-4.9593163,-0.05047779,3.4925587,8.409671,-2.0415158,-1.0507599,-2.6506774,0.6501965,-4.010977,-3.5088167,1
231,0.32415974,9.698042,0.006746374,-4.9522347,-0.39795664,2.0195153,-5.1265607,-1.5187066,3.7464771,6.042511,-0.29603052,-1.5190123,-2.0963612,0.55101323,-2.5107713,-3.6873305,1
232,1.1695158,11.71228,-0.9714914,-6.1851077,-1.0487034,3.8502731,-5.8335905,-1.9330133,3.7398233,6.0355434,0.25099117,-1.8122706,-2.061724,0.73141295,-3.2547772,-3.800778,1
233,0.0924853,11.161636,-1.4034278,-4.3921003,-0.5623857,2.6061535,-5.3633876,-1.699363,3.6235428,6.7165813,0.12739088,-1.6811806,-2.3454227,0.55058044,-2.5672264,-4.186187,1
234,0.2396298,12.601173,-1.2388636,-5.205683,-0.96366477,3.214046,-5.1381035,-2.7159283,5.2982183,10.041863,-2.2841458,-2.1049411,-3.4811933,1.2427896,-4.9024243,-4.316546,1
235,0.5700814,12.372429,-1.2392769,-6.6270146,-1.3489724,3.4940612,-6.4676595,-3.6612198,3.9530723,6.2522006,-0.45283937,-2.3224843,-2.3874342,1.0626985,-2.742476,-3.9070954,1
236,0.9979509,11.381498,-0.6420527,-5.014395,-1.6934623,3.726222,-5.133437,-3.6619856,4.1844673,7.674136,-1.2084469,-2.2940447,-3.1892822,1.695141,-2.9632702,-4.5193,1
237,2.2771451,11.561031,0.24376613,-5.7556033,-1.5917379,3.6381285,-4.165377,-4.0222945,3.8508468,8.11111,-1.726911,-2.7729766,-3.3088386,1.8546559,-2.9830606,-4.3413844,1
238,3.4838865,13.398284,-0.43435335,-7.4712667,-2.8195865,4.526165,-4.894625,-3.653172,4.605285,9.305866,-2.6598356,-2.8523946,-3.954541,2.2524102,-3.7728896,-4.6666365,1
239,3.2555702,13.871538,-0.4026289,-6.7920833,-1.8318688,3.3595536,-4.7407074,-4.2257667,4.538422,8.4109745,-2.2783346,-3.1398075,-3.6986413,1.5968269,-2.9927766,-4.261488,1
240,4.107409,12.677323,-0.76713574,-6.3661585,-2.9991078,4.5890427,-4.447005,-3.4404442,5.071411,8.953086,-1.7068797,-2.9700878,-3.7851734,1.8073009,-4.0851574,-4.877475,1
241,3.5446498,12.776737,-0.11851298,-6.924639,-2.521161,3.7551038,-4.521139,-3.8420548,5.8137264,10.234513,-2.6473567,-3.038686,-4.4622254,2.384254,-4.8790517,-5.1434665,1
242,3.1137955,11.137209,-0.6919076,-5.4675283,-2.2596993,3.7020772,-3.4502075,-2.7969267,5.7688775,8.683759,-1.5240012,-3.1119463,-4.254142,2.966136,-4.1914725,-5.436253,1
243,2.3698304,11.57488,1.0030248,-7.111013,-1.5313318,3.1226838,-3.748568,-3.8684442,4.603373,7.491817,-2.1908267,-3.2927449,-3.2019641,4.18345,-4.686124,-4.766663,1
244,2.5457246,10.133379,-0.15862507,-5.8851256,-1.8450568,3.0410004,-3.2782946,-2.6529393,5.6701703,9.667577,-2.2962916,-2.9870281,-4.3555346,3.263876,-4.879291,-5.4171224,1
245,2.9220777,11.211119,1.0931083,-6.6041675,-2.3646138,3.2104368,-4.3937583,-4.7458105,5.601584,8.838163,-2.1216116,-3.0287948,-3.9004087,3.385923,-5.026628,-5.3286147,1
246,2.9383001,9.927137,0.33309436,-5.5295777,-2.1578825,3.2652705,-3.4841805,-3.546676,6.243589,9.66078,-3.2205067,-2.5426745,-4.5420218,3.2312348,-4.70268,-5.6230774,1
247,2.7883387,9.840535,0.88365924,-5.8638062,-2.0435812,2.7692463,-3.841597,-4.4619913,6.2397723,8.160882,-1.6207075,-3.0900793,-4.1048822,4.001964,-5.9416614,-5.5508146,1
248,3.3247013,9.348956,1.4488857,-5.7327223,-1.2758237,3.0140576,-2.8837795,-2.9514353,8.423113,13.219508,-4.3721204,-1.9916141,-6.041355,2.158438,-6.30617,-5.7164683,1
249,2.1996493,8.496737,1.9360255,-6.2262793,-1.2500348,2.1907592,-3.4110131,-3.7009556,7.911477,11.11576,-3.113722,-2.6498575,-4.9041653,1.6004348,-6.3059173,-5.4840665,1
250,3.0050936,9.7441845,2.8171134,-7.395736,-1.5551883,2.7994,-3.2064931,-4.267651,7.9018097,11.05423,-3.0961058,-1.9561373,-5.5450053,1.7462686,-5.2789483,-6.119763,1
251,2.627271,8.349116,2.6300416,-6.328726,-1.2354481,2.6966903,-3.2231846,-3.7557194,8.950181,13.450169,-4.257736,-2.1111894,-5.780183,0.13015245,-5.9009385,-5.361247,1
252,2.995143,10.86481,2.7481642,-7.6949773,-1.4161422,2.996185,-3.9850633,-4.9733276,10.65378,16.211031,-5.403161,-2.335832,-6.843028,0.5253023,-7.981135,-6.014392,1
253,2.3294842,8.024556,3.928609,-6.559296,-0.87057793,2.586802,-2.0945868,-4.171689,9.751201,14.316048,-4.6537275,-2.4823067,-6.287004,0.7387452,-7.505782,-5.929108,1
254,2.9542284,9.633635,3.6614656,-7.584309,-0.9591994,2.7017825,-3.2848518,-4.6010075,8.816198,14.84396,-5.180979,-2.255563,-6.7653875,1.2460107,-6.9141593,-6.2816844,1
255,2.796142,7.6355824,3.738053,-5.754722,-0.6254852,2.1392148,-2.436828,-4.113775,9.7258415,14.611267,-5.642556,-2.6916587,-6.64797,1.4853058,-7.9641156,-5.949186,1
256,3.7488396,10.467721,2.3079937,-7.215729,-1.2277057,2.2663429,-4.1396036,-4.3778186,9.892525,16.279984,-5.9072,-2.5468752,-6.3171964,1.3237313,-8.757259,-5.699056,1
257,3.6873486,9.240247,2.5486498,-6.2146916,-1.451743,2.4506433,-3.2856715,-4.222994,9.298983,14.689466,-5.6765866,-1.7980038,-5.4369636,1.2457157,-8.508619,-5.0456,1
258,3.4548979,10.193341,2.5198913,-7.529247,-1.2432041,2.5511885,-4.2788715,-3.822931,10.60611,16.979553,-6.428503,-1.9325925,-6.6185374,1.1888741,-9.193342,-5.7347865,1
259,3.4682467,9.443998,1.975873,-6.5359983,-1.5284647,2.7145464,-3.473118,-3.160606,7.921614,13.434884,-5.1308675,-2.0336156,-5.6120644,1.2885633,-7.623242,-5.1950603,1
260,3.6362987,10.915498,2.3161023,-7.0016623,-1.5992981,2.8872766,-4.2760377,-3.735241,8.199679,13.228223,-5.027747,-2.4566565,-5.818386,0.81013685,-6.3913097,-5.200088,1
261,3.1611123,8.920982,2.2997673,-5.919003,-1.5591381,2.376289,-3.2190893,-3.4514518,8.505929,14.897104,-5.005433,-1.795349,-5.5549293,0.40450618,-7.9077964,-4.872981,1
262,2.8871589,9.296145,2.7384589,-6.9084706,-1.5747794,2.7255075,-3.3397405,-3.5921006,7.8867307,13.508976,-4.877231,-2.1569703,-5.0426397,-0.04805512,-7.588739,-4.600902,1
263,2.3241336,6.728178,2.5993268,-5.896421,-0.9973599,1.3538355,-2.7215974,-2.4492042,6.336623,10.095004,-2.4636152,-2.5916576,-4.019102,0.9692919,-5.823318,-4.978004,1
264,2.5676718,9.115952,2.3740811,-7.1801147,-1.7094901,2.9333155,-3.5064576,-3.133224,6.7111564,9.479005,-3.347265,-2.8189313,-3.3019688,1.4011266,-6.7614512,-4.709613,1
